200 1000 3656793528482.72 1.303909788372188e+18 10 6.67e-08
-2.8960244968259386e+17 -2.797058834464206e+18 2.894808901669241e+18 153.23130527220343 42659.98470571912 14668.000866380065 1.9884098706980512e+33
-9.903699623045702e+17 7.248036577089721e+18 3.767967505975471e+18 31158.31009974221 2343.242284068329 -20362.83055202839 1.9884098706980512e+33
2.3931907345005046e+18 -7.254922844490799e+18 1.0922306646372732e+18 -18273.826052053435 -8859.839968892273 14006.41282648349 1.9884098706980512e+33
-2.3185990443074724e+18 -5.584282116247587e+18 -2.436321105463399e+18 14606.773240258315 -37609.68097849304 -13546.765966873108 1.9884098706980512e+33
-8.068678987587588e+18 1.1005954461884243e+18 -3.388794210514401e+18 -2577.517264147655 -4234.932481111538 22450.952881012297 1.9884098706980512e+33
2.250972953012912e+18 1.1257463231947881e+18 4.2213056741317335e+18 1755.5458778906718 23524.461783213046 -15604.042078480334 1.9884098706980512e+33
4.710182386137802e+18 -6.482899107414809e+16 5.000172734073058e+18 358.7698161797268 38596.45236518341 -25157.927790350626 1.9884098706980512e+33
5.799022559448459e+18 2.4558319029681193e+18 3.687025076909897e+18 -21507.46632140324 -965.9691249034063 18621.28855354983 1.9884098706980512e+33
-5.855762599636154e+18 1.6234675180619412e+18 -2.737320204500287e+18 -29422.835492724826 34288.226761199 15100.248422337188 1.9884098706980512e+33
2.7197961563606815e+18 8.750242797846802e+17 6.994088362302866e+18 -1390.0122618915252 3247.0324658498084 -5696.5792617189745 1.9884098706980512e+33
1.0324557642714602e+18 -1.0552990712347937e+18 3.784096733734584e+18 -37857.96884673233 32913.75368474508 -19397.660309066705 1.9884098706980512e+33
